venue_id,venue_key,display_name,city,state,opened,closed,date_precision,identity_status,source_basis,notes
VEN-000503,mcgrath-phillips-arena,McGrath-Phillips Arena,Chicago,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000504,pacific-international-livestock-pavilion,Pacific International Livestock Pavilion,Portland,OR,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000505,rochester-war-memorial,Rochester War Memorial,Rochester,NY,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000506,rockford-metro-centre,Rockford Metro Centre,Rockford,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000507,saint-sabina-high-school,Saint Sabina's High School,Chicago,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000508,university-auditorium-depaul,University Auditorium,Chicago,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000509,the-mark-quad-cities,Vibrant Arena at The MARK,Moline,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,Accepted DePaul Stage 3A/3B site research,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000510,peoria-armory,Peoria Armory,Peoria,IL,,,,RESEARCHED_DEPAUL_ONBOARDING,DePaul Stage 6 recovered Bradley repair.,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000511,calihan-hall,Calihan Hall,Detroit,MI,,,,RESEARCHED_DEPAUL_ONBOARDING,DePaul Stage 6 Motor City Classic repair; Detroit Mercy facility history establishes Memorial Building = present Calihan Hall.,Integrated from DePaul research portfolio after current-main physical-identity rebase.
VEN-000512,buffalo-memorial-auditorium,Buffalo Memorial Auditorium,Buffalo,NY,,,,RESEARCHED_DEPAUL_ONBOARDING,Arkansas Razorbacks official 2022 NCAA preview states that the 1944-01-01 Arkansas-DePaul game was played at Buffalo's Memorial Auditorium.,Registered during DePaul Stage 3 residual remediation from game-specific official Arkansas evidence.
VEN-000513,alumni-memorial-gymnasium-duke,Alumni Memorial Gymnasium,Durham,NC,1923,,YEAR,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research. Duke institutional home-facility chronology and game-level H/A/N evidence.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000514,angier-b-duke-gymnasium,Angier B. Duke Gymnasium,Durham,NC,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research. Duke institutional home-facility chronology and game-level H/A/N evidence.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000515,birmingham-city-auditorium-birmingham,Birmingham City Auditorium,Birmingham,AL,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000516,card-gym-duke,Card Gym,Durham,NC,1930,,YEAR,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research. Duke institutional home-facility chronology and game-level H/A/N evidence.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000517,cobo-arena-detroit,Cobo Arena,Detroit,MI,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000518,community-center-shelby,Community Center,Shelby,NC,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000519,dane-county-coliseum-madison,Dane County Coliseum,Madison,WI,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000520,municipal-auditorium-norfolk,Municipal Auditorium,Norfolk,VA,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000521,raleigh-auditorium-raleigh,Raleigh Auditorium,Raleigh,NC,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000522,raleigh-memorial-auditorium,Raleigh Memorial Auditorium,Raleigh,NC,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research. Duke/UNC/Maryland archival histories distinguish Raleigh Memorial Auditorium from NC State Thompson Gym.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000523,war-memorial-gymnasium-san-francisco,War Memorial Gymnasium,San Francisco,CA,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000524,wvu-field-house-morgantown,WVU Field House,Morgantown,WV,,,,RESEARCHED_DUKE_ONBOARDING,Duke Stage 3A/3B accepted physical-site research.,Integrated from duke research portfolio after current-main physical-identity rebase.
VEN-000525,alumni-hall-navy,Alumni Hall,Annapolis,MD,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000526,aoyama-gakuin-hall,Aoyama Gakuin Hall,Tokyo,Japan,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000527,bartow-arena,Bartow Arena,Birmingham,AL,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000528,buckner-fieldhouse,Buckner Fieldhouse,Anchorage,AK,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000529,bynum-gym,Bynum Gym,Chapel Hill,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000530,camelia-bowl-lafayette,Camelia Bowl,Lafayette,LA,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000531,carmichael-arena,Carmichael Arena,Chapel Hill,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000532,central-high-charlotte,Central High,Charlotte,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000533,charlotte-armory-auditorium,Armory Auditorium,Charlotte,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000534,charlotte-city-auditorium,City Auditorium,Charlotte,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000535,curtis-hixon-hall,Curtis Hixon Hall,Tampa,FL,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000536,elkin-high-school,Elkin High School,Elkin,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000537,greensboro-senior-high-school,Greensboro Senior High School,Greensboro,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000538,indoor-athletic-court,Indoor Athletic Court,Chapel Hill,NC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000539,james-l-knight-center,James L. Knight Center,Miami,FL,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000540,lynchburg-armory,Lynchburg Armory,Lynchburg,VA,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000541,lynchburg-city-auditorium,City Auditorium,Lynchburg,VA,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000542,maples-pavilion,Maples Pavilion,Stanford,CA,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000543,myrtle-beach-convention-center,Myrtle Beach Convention Center,Myrtle Beach,SC,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000544,orlando-civic-center,Orlando Civic Center,Orlando,FL,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000545,osakajo-hall,Osakajo Hall,Osaka,Japan,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
VEN-000546,pine-bluff-convention-center,Pine Bluff Convention Center,Pine Bluff,AR,,,,RESEARCHED_NORTH_CAROLINA_ONBOARDING,Accepted North Carolina Stage 3A/3B game-level site research; see source-notes.md and durable Stage 3 checkpoints.,Integrated from north-carolina research portfolio after current-main physical-identity rebase.
